constrain,బలవంతం చేయు,constrains,నిర్బంధిస్తాడు/నిర్బంధిస్తుంది,constraining,నిర్బంధిస్తూ,constrained,నిర్బంధించాడు,constrained,నిర్బంధించబడి
construct,నిర్మించు,constructs,నిర్మిస్తాడు/నిర్మిస్తుంది,constructing,నిర్మిస్తూ,constructed,నిర్మించాడు,constructed,నిర్మించబడి
construe,ప్రత్యేకార్థమును వివరించు,construes,అర్థం చేసుకుంటాడు/చేసుకుంటుంది,construing,అర్థం చేసుకుంటూ,construed,అర్థం చేసుకున్నాడు,construed,అర్థం చేసుకోబడి
consult,సంప్రదించు,consults,సంప్రదిస్తాడు/సంప్రదిస్తుంది,consulting,సంప్రదిస్తూ,consulted,సంప్రదించాడు,consulted,సంప్రదించబడి
contain,కలిగి,contains,కలిగి ఉంటుంది,containing,కలిగి ఉంటూ,contained,కలిగి ఉంది,contained,కలిగి ఉండి
contend,పోటీ పడు,contends,పోటీ పడతాడు/పడుతుంది,contending,పోటీ పడుతూ,contended,పోటీ పడ్డాడు,contended,పోటీ పడి
contest,పోటీ,contests,పోటీ చేస్తాడు/చేస్తుంది,contesting,పోటీ చేస్తూ,contested,పోటీ చేశాడు,contested,పోటీ చేయబడి
continue,కొనసాగించు,continues,కొనసాగిస్తాడు/కొనసాగిస్తుంది,continuing,కొనసాగిస్తూ,continued,కొనసాగించాడు,continued,కొనసాగించబడి
contract,ఒప్పందం,contracts,ఒప్పందం కుదుర్చుకుంటాడు/కుదుర్చుకుంటుంది,contracting,ఒప్పందం కుదుర్చుకుంటూ,contracted,ఒప్పందం కుదుర్చుకున్నాడు,contracted,ఒప్పందం కుదుర్చుకోబడి
contradict,వ్యతిరేకించు,contradicts,వ్యతిరేకిస్తాడు/వ్యతిరేకిస్తుంది,contradicting,వ్యతిరేకిస్తూ,contradicted,వ్యతిరేకించాడు,contradicted,వ్యతిరేకించబడి
contrast,విరుద్ధంగా,contrasts,పోల్చి చూస్తాడు/చూస్తుంది,contrasting,పోల్చి చూస్తూ,contrasted,పోల్చి చూశాడు,contrasted,పోల్చి చూడబడి
contribute,దోహదం,contributes,సహకరిస్తాడు/సహకరిస్తుంది,contributing,సహకరిస్తూ,contributed,సహకరించాడు,contributed,సహకరించబడి
contrive,నైపుణ్యంగా ప్రణాళిక వేయు,contrives,పన్నాగం పన్నుతాడు/పన్నుతుంది,contriving,పన్నాగం పన్నుతూ,contrived,పన్నాగం పన్నాడు,contrived,పన్నాగం పన్నబడి
control,నియంత్రణ,controls,నియంత్రిస్తాడు/నియంత్రిస్తుంది,controlling,నియంత్రిస్తూ,controlled,నియంత్రించాడు,controlled,నియంత్రించబడి
convene,సమావేశ పరచు,convenes,సమావేశపరుస్తాడు/సమావేశపరుస్తుంది,convening,సమావేశపరుస్తూ,convened,సమావేశపరిచాడు,convened,సమావేశపరచబడి
converge,ఒక చోట చేర్చుకొను,converges,కేంద్రీకృతమవుతుంది,converging,కేంద్రీకృతమవుతూ,converged,కేంద్రీకృతమైంది,converged,కేంద్రీకృతమై
converse,అభిప్రాయాలు తెలుసుకునేలా చర్చించడం,converses,సంభాషిస్తాడు/సంభాషిస్తుంది,conversing,సంభాషిస్తూ,conversed,సంభాషించాడు,conversed,సంభాషించి
convert,మార్చు,converts,మారుస్తాడు/మారుస్తుంది,converting,మారుస్తూ,converted,మార్చాడు,converted,మార్చబడి
convey,తెలియచేసిన,conveys,తెలియజేస్తాడు/తెలియజేస్తుంది,conveying,తెలియజేస్తూ,conveyed,తెలియజేశాడు,conveyed,తెలియజేయబడి
convict,అపరాధి,convicts,దోషిగా నిర్ధారిస్తాడు/నిర్ధారిస్తుంది,convicting,దోషిగా నిర్ధారిస్తూ,convicted,దోషిగా నిర్ధారించాడు,convicted,దోషిగా నిర్ధారించబడి
convince,ఒప్పించు,convinces,నమ్మిస్తాడు/నమ్మిస్తుంది,convincing,నమ్మిస్తూ,convinced,నమ్మించాడు,convinced,నమ్మించబడి
cook,వంటచేయు,cooks,వండుతాడు/వండుతుంది,cooking,వండుతూ,cooked,వండాడు,cooked,వండబడి
cool,చల్లని,cools,చల్లబరుస్తాడు/చల్లబరుస్తుంది,cooling,చల్లబరుస్తూ,cooled,చల్లబడింది,cooled,చల్లబడి
co-operate,పరస్పరం సహకరించుకొను,co-operates,సహకరిస్తాడు/సహకరిస్తుంది,co-operating,సహకరిస్తూ,co-operated,సహకరించాడు,co-operated,సహకరించబడి
